Date,BCI,BND,HODL,SGOL,SPLG,SPTI,VEA,VGIT,VTI,VWO
2024-08-01,18.735063552856445,71.53048706054688,17.922500610351562,23.31999969482422,63.23413848876953,27.790401458740234,48.519432067871094,57.79426193237305,265.6825866699219,42.36463165283203
2024-08-02,18.599651336669922,72.34719848632812,17.684999465942383,23.290000915527344,62.07560729980469,28.120899200439453,47.66856002807617,58.46503829956055,260.33526611328125,41.90752410888672
2024-08-05,18.444894790649414,72.27912902832031,15.135000228881836,23.0,60.24374008178711,28.120899200439453,46.553619384765625,58.46503829956055,252.69056701660156,40.750186920166016
2024-08-06,18.42555046081543,71.83189392089844,16.094999313354492,22.799999237060547,60.798248291015625,27.965370178222656,46.631858825683594,58.12479782104492,255.25531005859375,41.03221893310547
2024-08-07,18.531946182250977,71.65686798095703,15.487500190734863,22.790000915527344,60.392269134521484,27.90704917907715,46.8568000793457,57.9984130859375,253.30453491210938,41.35316848754883
2024-08-08,18.657684326171875,71.5499267578125,16.8125,23.149999618530273,61.808250427246094,27.848724365234375,47.658775329589844,57.891475677490234,259.2361145019531,42.24791717529297
2024-08-09,18.706045150756836,71.80271911621094,17.165000915527344,23.200000762939453,62.0458984375,27.897329330444336,47.82503890991211,58.00812530517578,260.3551025390625,42.35490036010742
2024-08-12,18.947851181030273,71.92911529541016,16.697500228881836,23.600000381469727,62.11521530151367,27.975093841552734,47.844600677490234,58.1345100402832,260.1867370605469,42.53968811035156
2024-08-13,18.715717315673828,72.20135498046875,17.21500015258789,23.559999465942383,63.13511657714844,28.062578201293945,48.627017974853516,58.32893753051758,264.5140686035156,42.86063003540039
2024-08-14,18.735063552856445,72.33746337890625,16.662500381469727,23.3700008392334,63.333160400390625,28.07229232788086,48.81283950805664,58.35810852050781,265.2666931152344,42.58831787109375
2024-08-15,18.80276870727539,72.03604888916016,16.139999389648438,23.450000762939453,64.4124755859375,27.92648696899414,49.409427642822266,58.056739807128906,269.8614501953125,43.055145263671875
2024-08-16,18.80276870727539,72.1916275024414,16.889999389648438,23.959999084472656,64.55110931396484,27.965370178222656,49.70283126831055,58.144229888916016,270.5050964355469,43.50252151489258
2024-08-19,18.870473861694336,72.27912902832031,16.69499969482422,23.93000030517578,65.17493438720703,27.99453353881836,50.27986526489258,58.17339324951172,273.0599060058594,43.949893951416016
2024-08-20,18.870473861694336,72.4930419921875,16.829999923706055,24.020000457763672,65.06600952148438,28.07229232788086,50.142940521240234,58.35810852050781,272.39642333984375,43.52197265625
2024-08-21,18.812440872192383,72.64860534667969,17.424999237060547,23.989999771118164,65.30365753173828,28.120899200439453,50.58304977416992,58.47476577758789,273.7629699707031,43.72621154785156
2024-08-22,18.667356491088867,72.35691833496094,17.059999465942383,23.700000762939453,64.77884674072266,28.023691177368164,50.23096466064453,58.260887145996094,271.44580078125,43.210750579833984
2024-08-23,18.93817901611328,72.6777572631836,18.00749969482422,23.979999542236328,65.45218658447266,28.130617141723633,51.19919967651367,58.494205474853516,274.8819580078125,43.83319091796875
2024-08-26,19.054244995117188,72.59999084472656,17.920000076293945,24.059999465942383,65.29376220703125,28.120899200439453,50.99381637573242,58.435882568359375,274.1888122558594,43.5511474609375
2024-08-27,19.083261489868164,72.59999084472656,17.575000762939453,24.110000610351562,65.40267944335938,28.111177444458008,51.18941879272461,58.46503829956055,274.43634033203125,43.59977722167969
2024-08-28,18.909160614013672,72.5513916015625,16.657499313354492,23.959999084472656,65.02639770507812,28.120899200439453,50.93513488769531,58.44559097290039,272.7628479003906,43.31773376464844
2024-08-29,19.034900665283203,72.4444351196289,16.75749969482422,24.06999969482422,65.03630065917969,28.082015991210938,51.072059631347656,58.387264251708984,273.0301818847656,43.3760871887207
2024-08-30,18.899490356445312,72.29857635498047,16.584999084472656,23.90999984741211,65.63041687011719,28.033414840698242,51.23832321166992,58.270606994628906,275.6642761230469,43.492794036865234
2024-09-03,18.715717315673828,72.60675048828125,16.40999984741211,23.809999465942383,64.30355834960938,28.150426864624023,50.34832000732422,58.50952911376953,269.7326965332031,42.831459045410156
2024-09-04,18.609323501586914,72.92858123779297,16.427499771118164,23.81999969482422,64.155029296875,28.277183532714844,50.19184112548828,58.77281951904297,269.128662109375,42.81200408935547
2024-09-05,18.715717315673828,73.1041259765625,15.850000381469727,24.020000457763672,64.0064926147461,28.296682357788086,50.20162582397461,58.84108352661133,268.2968444824219,42.928707122802734
2024-09-06,18.444894790649414,73.19190216064453,15.107500076293945,23.829999923706055,62.92717742919922,28.36493682861328,49.262725830078125,58.97760772705078,263.84075927734375,42.3062744140625
2024-09-09,18.53678321838379,73.28942108154297,16.172500610351562,23.940000534057617,63.64012145996094,28.37468910217285,49.790855407714844,59.00685501098633,266.6629333496094,42.59804153442383
