Datetime,Close_IJR,Close_SCHD,MACD_IJR,Signal_Line_IJR,MACD_SCHD,Signal_Line_SCHD,Position_IJR,Position_SCHD,Buy_IJR,Sell_IJR,Buy_SCHD,Sell_SCHD,Strategy_Returns_IJR,Strategy_Returns_SCHD,Cumulative_Strategy_Returns_IJR,Cumulative_Strategy_Returns_SCHD,Portfolio_Value_IJR,Portfolio_Value_SCHD,Total_Portfolio_Value,Buy_and_Hold_Returns_IJR,Buy_and_Hold_Returns_SCHD,Buy_and_Hold_Value_IJR,Buy_and_Hold_Value_SCHD,Total_Buy_and_Hold_Value
2024-07-01 15:00:00,105.77999877929688,77.32630157470703,-0.28827450713839653,-0.2528517298282294,-0.22719316723612337,-0.18193467065978972,0,0,0,0,0,0,-0.0,-0.0,1.0,1.0,10000.0,10000.0,20000.0,0.9896617548313728,0.9880705016981419,9896.617548313727,9880.70501698142,19777.322565295144
2024-07-01 15:30:00,105.80000305175781,77.41999816894531,-0.2815753955151479,-0.2585964629656131,-0.22378499903391003,-0.1903047363346138,0,0,0,0,0,0,0.0,0.0,1.0,1.0,10000.0,10000.0,20000.0,0.9898489117950359,0.9892677507452463,9898.48911795036,9892.677507452463,19791.166625402824
2024-07-02 09:30:00,106.31009674072266,77.38500213623047,-0.23242673292405414,-0.25336251695730133,-0.22135623169565122,-0.1965150354068213,1,0,1,0,0,0,0.0,-0.0,1.0,1.0,10000.0,10000.0,20000.0,0.9946212716095092,0.9888205736929649,9946.212716095091,9888.205736929649,19834.41845302474
2024-07-02 10:00:00,106.16059875488281,77.3499984741211,-0.20319697354875643,-0.24332940827559235,-0.21972308808955177,-0.2011566459433674,0,0,0,0,0,0,-0.0014062444718158096,-0.0,0.9985937555281842,1.0,9985.937555281842,10000.0,19985.937555281842,0.993222590944758,0.9883732991527715,9932.22590944758,9883.732991527715,19815.958900975296
2024-07-02 10:30:00,106.10030364990234,77.25499725341797,-0.18279039581956624,-0.23122160578438716,-0.22351803776376755,-0.20562892430744745,0,0,0,0,0,0,-0.0,-0.0,0.9985937555281842,1.0,9985.937555281842,10000.0,19985.937555281842,0.9926584790134729,0.9871593796727175,9926.58479013473,9871.593796727175,19798.178586861904
2024-07-02 11:00:00,106.19000244140625,77.26380157470703,-0.1575637957599838,-0.21649004377950648,-0.2232417358072496,-0.20915148660740787,0,0,0,0,0,0,0.0,0.0,0.9985937555281842,1.0,9985.937555281842,10000.0,19985.937555281842,0.9934976874123237,0.9872718807231498,9934.976874123236,9872.718807231498,19807.695681354737
2024-07-02 11:30:00,106.20999908447266,77.2249984741211,-0.1344085928959231,-0.2000737536027898,-0.22357659858541012,-0.21203650900300836,0,0,0,0,0,0,0.0,-0.0,0.9985937555281842,1.0,9985.937555281842,10000.0,19985.937555281842,0.9936847729965194,0.9867760572027872,9936.847729965193,9867.760572027872,19804.608301993067
2024-07-02 12:00:00,106.13999938964844,77.16699981689453,-0.12031935157362739,-0.18412287319695733,-0.2259177475084897,-0.21481275670410466,0,0,0,0,0,0,-0.0,-0.0,0.9985937555281842,1.0,9985.937555281842,10000.0,19985.937555281842,0.9930298663826335,0.9860349540958668,9930.298663826336,9860.349540958669,19790.648204785004
2024-07-02 12:30:00,105.95279693603516,77.05999755859375,-0.122843140551538,-0.17186692666787348,-0.2337132124550152,-0.2185928478542868,0,0,0,0,0,0,-0.0,-0.0,0.9985937555281842,1.0,9985.937555281842,10000.0,19985.937555281842,0.991278428389727,0.9846676861302582,9912.78428389727,9846.676861302582,19759.46114519985
2024-07-02 13:00:00,106.1166000366211,77.0999984741211,-0.11035363226183392,-0.15956426778666558,-0.2339664158046162,-0.22166756144435268,0,0,0,0,0,0,0.0,0.0,0.9985937555281842,1.0,9985.937555281842,10000.0,19985.937555281842,0.9928109455559536,0.9851788152528027,9928.109455559535,9851.788152528026,19779.897608087562
2024-07-02 13:30:00,106.11499786376953,77.15499877929688,-0.09943862237899737,-0.14753913870513194,-0.22711102182455534,-0.22275625352039322,0,0,0,0,0,0,-0.0,0.0,0.9985937555281842,1.0,9985.937555281842,10000.0,19985.937555281842,0.9927959558677883,0.9858816056103124,9927.959558677883,9858.816056103124,19786.775614781007
2024-07-02 14:00:00,106.2499008178711,77.28500366210938,-0.07899228356947674,-0.13382976767800092,-0.20878106697965393,-0.21996121621224535,0,1,0,0,1,0,0.0,0.0,0.9985937555281842,1.0,9985.937555281842,10000.0,19985.937555281842,0.9940580876113011,0.9875427996305598,9940.58087611301,9875.427996305598,19816.008872418606
2024-07-02 14:30:00,106.23999786376953,77.2770004272461,-0.06286285453231244,-0.11963638504886323,-0.19267915451783324,-0.21450480387336296,0,0,0,0,0,0,-0.0,-0.00010355482285118178,0.9985937555281842,0.9998964451771488,9985.937555281842,9998.964451771488,19984.90200705333,0.9939654370625465,0.9874405348108861,9939.654370625465,9874.405348108861,19814.059718734326
2024-07-02 15:00:00,106.45500183105469,77.39510345458984,-0.03235813804418797,-0.10218073564792819,-0.1684465980770966,-0.2052931627141097,0,0,0,0,0,0,0.0,0.0,0.9985937555281842,0.9998964451771488,9985.937555281842,9998.964451771488,19984.90200705333,0.9959769818348535,0.9889496476884349,9959.769818348535,9889.49647688435,19849.266295232883
2024-07-02 15:30:00,106.33999633789062,77.42500305175781,-0.0172639050589396,-0.08519736953013048,-0.14515620453234135,-0.19326577107775603,0,0,0,0,0,0,-0.0,0.0,0.9985937555281842,0.9998964451771488,9985.937555281842,9998.964451771488,19984.90200705333,0.9949010077424595,0.9893317028155094,9949.010077424595,9893.317028155094,19842.327105579687
2024-07-03 09:30:00,106.47000122070312,77.48999786376953,0.005129560496399677,-0.06713198352482445,-0.12006977211278524,-0.1786265712847619,0,0,0,0,0,0,0.0,0.0,0.9985937555281842,0.9998964451771488,9985.937555281842,9998.964451771488,19984.90200705333,0.9961173138678671,0.9901622023377211,9961.17313867867,9901.622023377211,19862.79516205588
2024-07-03 10:00:00,106.80000305175781,77.56500244140625,0.048940774329068404,-0.04391743195404589,-0.09306357217641903,-0.16151397146309332,0,0,0,0,0,0,0.0,0.0,0.9985937555281842,0.9998964451771488,9985.937555281842,9998.964451771488,19984.90200705333,0.9992047613531005,0.9911206060004589,9992.047613531005,9911.20606000459,19903.253673535597
2024-07-03 10:30:00,106.37999725341797,77.30500030517578,0.049203333739754385,-0.025293278815285834,-0.09158522614580988,-0.14752822239963664,0,0,0,0,0,0,-0.0,-0.0,0.9985937555281842,0.9998964451771488,9985.937555281842,9998.964451771488,19984.90200705333,0.9952752502903182,0.987798315447876,9952.752502903182,9877.98315447876,19830.73565738194
2024-07-03 11:00:00,106.36319732666016,77.19010162353516,0.04750815583024348,-0.010732991886179972,-0.09854897834789256,-0.13773237358928783,0,0,0,0,0,0,-0.0,-0.0,0.9985937555281842,0.9998964451771488,9985.937555281842,9998.964451771488,19984.90200705333,0.9951180727029856,0.9863301474933616,9951.180727029856,9863.301474933616,19814.482201963474
2024-07-03 11:30:00,106.3499984741211,77.19010162353516,0.04458572158655727,0.00033075080836747657,-0.10288184428003433,-0.13076226772743713,0,0,0,0,0,0,-0.0,0.0,0.9985937555281842,0.9998964451771488,9985.937555281842,9998.964451771488,19984.90200705333,0.994994586224291,0.9863301474933616,9949.94586224291,9863.301474933616,19813.247337176526
2024-07-03 12:00:00,106.36000061035156,77.19499969482422,0.042585856945819955,0.008781772035857973,-0.10471336780746299,-0.1255524877434423,0,0,0,0,0,0,0.0,0.0,0.9985937555281842,0.9998964451771488,9985.937555281842,9998.964451771488,19984.90200705333,0.9950881647061225,0.9863927347328568,9950.881647061226,9863.927347328568,19814.808994389794
2024-07-03 12:30:00,106.20500183105469,77.22989654541016,0.028169127531853633,0.012659243135057105,-0.10217121305646515,-0.12087623280604688,0,0,0,0,0,0,-0.0,0.0,0.9985937555281842,0.9998964451771488,9985.937555281842,9998.964451771488,19984.90200705333,0.9936380194453373,0.9868386444422824,9936.380194453373,9868.386444422824,19804.766638876197
2024-07-05 09:30:00,105.69999694824219,76.86000061035156,-0.02373233633628047,0.005380927240789591,-0.1285225201017539,-0.1224054902651883,0,0,0,0,0,0,-0.0,-0.0,0.9985937555281842,0.9998964451771488,9985.937555281842,9998.964451771488,19984.90200705333,0.9889132697356554,0.982112138005448,9889.132697356554,9821.121380054481,19710.254077411035
2024-07-05 10:00:00,105.30999755859375,76.7301025390625,-0.09523648485065905,-0.01474255517750014,-0.1580657262360603,-0.1295375374593627,0,0,0,0,0,0,-0.0,-0.0,0.9985937555281842,0.9998964451771488,9985.937555281842,9998.964451771488,19984.90200705333,0.9852644941183676,0.9804523088159683,9852.644941183677,9804.523088159684,19657.16802934336
2024-07-05 10:30:00,105.69499969482422,76.84500122070312,-0.11946051643927547,-0.03568614742985521,-0.17024508719347864,-0.1376790474061859,0,0,0,0,0,0,0.0,0.0,0.9985937555281842,0.9998964451771488,9985.937555281842,9998.964451771488,19984.90200705333,0.9888665161844734,0.9819204767704829,9888.665161844734,9819.204767704829,19707.86992954956
2024-07-05 11:00:00,105.58999633789062,76.83000183105469,-0.14545442132602204,-0.057639802209088584,-0.17904373911561322,-0.14595198574807136,0,0,0,0,0,0,-0.0,-0.0,0.9985937555281842,0.9998964451771488,9985.937555281842,9998.964451771488,19984.90200705333,0.987884120573911,0.9817288155355177,9878.841205739109,9817.288155355178,19696.12936109429
2024-07-05 11:30:00,105.58499908447266,76.85099792480469,-0.1645610573780374,-0.07902405324287835,-0.18222198326697026,-0.15320598525185114,0,0,0,0,0,0,-0.0,0.0,0.9985937555281842,0.9998964451771488,9985.937555281842,9998.964451771488,19984.90200705333,0.9878373670227288,0.9819971022693041,9878.373670227289,9819.971022693042,19698.34469292033
2024-07-05 12:00:00,105.45999908447266,76.77999877929688,-0.18762681431476835,-0.10074460545725636,-0.18829920629481478,-0.16022462946044388,0,0,0,0,0,0,-0.0,-0.0,0.9985937555281842,0.9998964451771488,9985.937555281842,9998.964451771488,19984.90200705333,0.9866678858279708,0.9810898797603591,9866.678858279709,9810.898797603591,19677.577655883302
2024-07-05 12:30:00,105.54499816894531,76.83499908447266,-0.1967795252409985,-0.1199515894140048,-0.18652721473516465,-0.16548514651538804,0,0,0,0,0,0,0.0,0.0,0.9985937555281842,0.9998964451771488,9985.937555281842,9998.964451771488,19984.90200705333,0.9874631244748702,0.9817926701178687,9874.631244748702,9817.926701178687,19692.557945927387
2024-07-05 13:00:00,105.375,76.81109619140625,-0.215269058386923,-0.13901508320858846,-0.18492001948733616,-0.16937212110977767,0,0,0,0,0,0,-0.0,-0.0,0.9985937555281842,0.9998964451771488,9985.937555281842,9998.964451771488,19984.90200705333,0.9858726471810714,0.9814872404896154,9858.726471810714,9814.872404896154,19673.59887670687
2024-07-05 13:30:00,105.55169677734375,76.90679931640625,-0.21320648179420232,-0.15385336292571122,-0.17391903295997224,-0.1702815034798166,0,0,0,0,0,0,0.0,0.0,0.9985937555281842,0.9998964451771488,9985.937555281842,9998.964451771488,19984.90200705333,0.9875257956472944,0.9827101288575723,9875.257956472944,9827.101288575723,19702.35924504867
2024-07-05 14:00:00,105.40959930419922,76.8499984741211,-0.22049621044911305,-0.1671819324303916,-0.16784916446172815,-0.1697950356761989,0,1,0,0,1,0,-0.0,-0.0,0.9985937555281842,0.9998964451771488,9985.937555281842,9998.964451771488,19984.90200705333,0.986196353065973,0.9819843313528339,9861.96353065973,9819.84331352834,19681.806844188068
2024-07-05 14:30:00,105.5199966430664,76.91010284423828,-0.21488813366855197,-0.17672317267802368,-0.15638610788583662,-0.16711325011812647,0,0,0,0,0,0,0.0,0.0007820998218683872,0.9985937555281842,1.0006784640088087,9985.937555281842,10006.784640088086,19992.722195369926,0.987229213960025,0.9827523411234624,9872.292139600251,9827.523411234624,19699.815550834875
2024-07-05 15:00:00,105.42500305175781,76.84500122070312,-0.2156233100426448,-0.1845032001509479,-0.1508161946922968,-0.16385383903296052,0,0,0,0,0,0,-0.0,-0.0,0.9985937555281842,1.0006784640088087,9985.937555281842,10006.784640088086,19992.722195369926,0.9863404682107616,0.9819204767704829,9863.404682107615,9819.204767704829,19682.609449812444
2024-07-05 15:30:00,105.55000305175781,77.01010131835938,-0.20377054725832977,-0.18835666957242428,-0.1315632213550657,-0.15739571549738157,0,0,0,0,0,0,0.0,0.0,0.9985937555281842,1.0006784640088087,9985.937555281842,10006.784640088086,19992.722195369926,0.9875099494055197,0.9840301151858676,9875.099494055197,9840.301151858675,19715.400645913873
2024-07-08 09:30:00,106.77999877929688,77.31999969482422,-0.09404270587424435,-0.1694938768327883,-0.09025844900699553,-0.14396826219930436,1,0,1,0,0,0,0.0,0.0,0.9985937555281842,1.0006784640088087,9985.937555281842,10006.784640088086,19992.722195369926,0.9990176043894375,0.9879899766828412,9990.176043894375,9879.899766828412,19870.07581072279
2024-07-08 10:00:00,106.61000061035156,77.16500091552734,-0.020562995123100336,-0.1397077004908507,-0.06923314880347675,-0.12902123952013883,0,0,0,0,0,0,-0.001592041308191794,-0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.9974271270956387,0.9860094122629265,9974.271270956388,9860.094122629265,19834.365393585653
2024-07-08 10:30:00,106.73999786376953,77.27999877929688,0.047611066223780085,-0.10224394714792455,-0.042797734738726945,-0.11177653856385646,0,0,0,0,0,0,0.0,0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.9986433618415789,0.9874788475602968,9986.43361841579,9874.788475602969,19861.222094018758
2024-07-08 11:00:00,106.44000244140625,77.01000213623047,0.07654995733297199,-0.06648516625174525,-0.04313669826890987,-0.09804857050486714,0,0,0,0,0,0,-0.0,-0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.99583664980184,0.9840288478430117,9958.3664980184,9840.288478430117,19798.654976448517
2024-07-08 11:30:00,106.16999816894531,76.87999725341797,0.07681171116998087,-0.03782579076740003,-0.05328144156371195,-0.0890951447166361,0,0,0,0,0,0,-0.0,-0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.9933105304486607,0.9823676538227643,9933.105304486608,9823.676538227643,19756.78184271425
2024-07-08 12:00:00,106.27999877929688,76.98500061035156,0.08491641929060734,-0.013277348755798557,-0.05224607018386962,-0.0817253298100828,0,0,0,0,0,0,0.0,0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.9943396796104051,0.9837093799554324,9943.39679610405,9837.093799554325,19780.490595658375
2024-07-08 12:30:00,106.33499908447266,77.0333023071289,0.09468604208528575,0.008315329412418304,-0.04698635816119179,-0.07477753548030461,0,0,0,0,0,0,0.0,0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.9948542541912774,0.9843265759262181,9948.542541912773,9843.26575926218,19791.808301174955
2024-07-08 13:00:00,106.18499755859375,76.99500274658203,0.08929532805562701,0.024511329141060047,-0.04538527968949779,-0.06889908432214326,0,0,0,0,0,0,-0.0,-0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.9934508624816742,0.9838371866080465,9934.508624816743,9838.371866080466,19772.88049089721
2024-07-08 13:30:00,106.30999755859375,77.0636978149414,0.09402573355311006,0.03841421002347005,-0.038133713841816075,-0.06274601022607783,0,0,0,0,0,0,0.0,0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.9946203436764323,0.9847149677675716,9946.203436764323,9847.149677675716,19793.35311444004
2024-07-08 14:00:00,106.24500274658203,77.02999877929688,0.09147560204677063,0.04902648842813017,-0.03470595753005057,-0.05713799968687238,0,0,0,0,0,0,-0.0,-0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.9940122619931959,0.9842843636603279,9940.122619931959,9842.843636603278,19782.966256535237
2024-07-08 14:30:00,106.2384033203125,77.04620361328125,0.08790872880466338,0.05680293650343682,-0.030332190671288117,-0.05177683788375553,0,0,0,0,0,0,-0.0,0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.9939505187538487,0.9844914279853869,9939.505187538487,9844.914279853869,19784.419467392356
2024-07-08 15:00:00,106.2249984741211,77.06649780273438,0.08304302866176272,0.062050954935102,-0.02494087456436489,-0.04640964521987741,0,0,0,0,0,0,-0.0,0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.9938251050295329,0.9847507458312706,9938.25105029533,9847.507458312706,19785.758508608036
2024-07-08 15:30:00,106.19000244140625,77.07499694824219,0.07549280481573817,0.06473932491122925,-0.01975468794933022,-0.041078653765767977,0,0,0,0,0,0,-0.0,0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.9934976874123237,0.9848593473652234,9934.976874123236,9848.593473652234,19783.570347775472
2024-07-09 09:30:00,105.83000183105469,76.8949966430664,0.039999073001581564,0.059791274529299714,-0.029825310382349812,-0.038827985089084346,0,0,0,0,0,0,-0.0,-0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.990129575861063,0.9825593150577294,9901.29575861063,9825.593150577295,19726.888909187925
2024-07-09 10:00:00,105.62999725341797,76.92749786376953,-0.004220017353773642,0.04698901615268505,-0.034782819635509554,-0.03801895199836939,0,0,0,0,0,0,-0.0,0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.9882583631217696,0.9829746135627913,9882.583631217696,9829.746135627913,19712.329766845607
2024-07-09 10:30:00,105.54000091552734,77.04499816894531,-0.04599570749407178,0.02839207142333368,-0.028897278955042793,-0.03619461738970407,0,0,0,0,0,0,-0.0,0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.9874163709236882,0.9844760248952931,9874.163709236882,9844.76024895293,19718.923958189815
2024-07-09 11:00:00,105.38999938964844,76.96499633789062,-0.09016771513854849,0.004680114110957246,-0.0303386990877641,-0.03502343372931608,0,0,0,0,0,0,-0.0,-0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.9860129792140849,0.9834537666502042,9860.12979214085,9834.537666502043,19694.667458642893
2024-07-09 11:30:00,105.76499938964844,77.06400299072266,-0.09383333121172655,-0.015022574953579514,-0.02322431008734327,-0.032663609000921516,0,0,0,0,0,0,0.0,0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.9895214227983592,0.9847188672840511,9895.214227983592,9847.188672840512,19742.402900824105
2024-07-09 12:00:00,105.86499786376953,77.18499755859375,-0.08765884067008756,-0.029549828096881125,-0.007733705768671939,-0.0276776283544716,0,0,0,0,0,0,0.0,0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.9904569934782722,0.9862649280802427,9904.569934782721,9862.649280802427,19767.219215585148
2024-07-09 12:30:00,105.9800033569336,77.32499694824219,-0.07264808833325276,-0.03816948014415546,0.015658983464575726,-0.019010305990662137,0,0,0,0,0,0,0.0,0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.9915329675706662,0.9880538312651923,9915.329675706662,9880.538312651923,19795.867988358586
2024-07-09 13:00:00,106.0,77.32980346679688,-0.05846445513718379,-0.042228475142761124,0.03419156501675502,-0.008369931789178706,0,0,0,0,0,0,0.0,0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.9917200531548618,0.9881152486497436,9917.200531548619,9881.152486497436,19798.353018046055
2024-07-09 13:30:00,105.84500122070312,77.25509643554688,-0.05905023539600052,-0.045592827193409,0.04236221114717864,0.0017764967980927644,0,0,0,0,0,0,-0.0,-0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.9902699078940765,0.9871606470155733,9902.699078940765,9871.606470155733,19774.305549096498
2024-07-09 14:00:00,105.66999816894531,77.16500091552734,-0.07279660029288948,-0.0510335818133051,0.04109384727462384,0.00963996689339898,0,0,0,0,0,0,-0.0,-0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.9886326056696283,0.9860094122629265,9886.326056696284,9860.094122629265,19746.42017932555
2024-07-09 14:30:00,105.59500122070312,77.0999984741211,-0.08871961595173161,-0.058570788640990405,0.03444642900275596,0.014601259315270378,0,0,0,0,0,0,-0.0,-0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.9879309455045604,0.9851788152528027,9879.309455045604,9851.788152528026,19731.097607573633
2024-07-09 15:00:00,105.57499694824219,77.1436996459961,-0.10177964578444687,-0.0672125600696817,0.0323319192355882,0.018147391299333945,0,0,0,0,0,0,-0.0,0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.9877437885408973,0.9857372260126606,9877.437885408974,9857.372260126605,19734.81014553558
2024-07-09 15:30:00,105.51000213623047,77.0999984741211,-0.11603675221518017,-0.0769773984987814,0.026820663750086737,0.019882045789484507,0,0,0,0,0,0,-0.0,-0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.9871357068576609,0.9851788152528027,9871.35706857661,9851.788152528026,19723.145221104634
2024-07-10 09:30:00,105.72599792480469,77.25499725341797,-0.10865406041889969,-0.08331273088280505,0.034561654937547814,0.02281796761909717,0,0,0,0,0,0,0.0,0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.989156530960737,0.9871593796727175,9891.56530960737,9871.593796727175,19763.159106334544
2024-07-10 10:00:00,105.75,77.31999969482422,-0.09971698181172428,-0.08659358106858892,0.04541804900071611,0.02733798389542096,0,0,0,0,0,0,0.0,0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.9893810907653456,0.9879899766828412,9893.810907653457,9879.899766828412,19773.710674481867
2024-07-10 10:30:00,105.89450073242188,77.3499984741211,-0.08005149733298822,-0.08528516432146878,0.055799251256232196,0.033030237367583204,1,0,1,0,0,0,0.0,0.0,0.9970039530192809,1.0006784640088087,9970.03953019281,10006.784640088086,19976.824170280895,0.9907330178789149,0.9883732991527715,9907.330178789149,9883.732991527715,19791.063170316862
2024-07-10 11:00:00,106.01000213623047,77.44000244140625,-0.05451801149932578,-0.07913173375704019,0.07047658658164835,0.04051950721039624,0,0,0,0,0,0,0.0010907214539916943,0.0,0.9980914066205535,1.0006784640088087,9980.914066205534,10006.784640088086,19987.69870629362,0.9918136316366933,0.9895233640504746,9918.136316366934,9895.233640504746,19813.36995687168
2024-07-10 11:30:00,106.0999984741211,77.44049835205078,-0.026712660755180195,-0.0686479191566682,0.08121233121474347,0.04865807201126569,0,0,0,0,0,0,0.0,0.0,0.9980914066205535,1.0006784640088087,9980.914066205534,10006.784640088086,19987.69870629362,0.9926556238347748,0.9895297007647537,9926.556238347748,9895.297007647536,19821.853245995284
2024-07-10 12:00:00,106.23999786376953,77.54499816894531,0.006544618469362717,-0.05360941163146201,0.09703419822980663,0.05833329725497389,0,0,0,0,0,0,0.0,0.0,0.9980914066205535,1.0006784640088087,9980.914066205534,10006.784640088086,19987.69870629362,0.9939654370625465,0.9908649926952308,9939.654370625465,9908.649926952308,19848.30429757777
2024-07-10 12:30:00,106.25250244140625,77.56500244140625,0.03352382498417228,-0.036182764308335155,0.10992022747518604,0.06865068329901633,0,0,0,0,0,0,0.0,0.0,0.9980914066205535,1.0006784640088087,9980.914066205534,10006.784640088086,19987.69870629362,0.9940824280097027,0.9911206060004589,9940.824280097027,9911.20606000459,19852.030340101617
